sample_id,smell,entity_type,repository,path,start_line,code_name,reviews,severity_mean,unanimous,fired_strategy,fired_with_size
7323687,data class,class,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/versioncontrol/events/GetOperationCompletedEvent.java,17,com.microsoft.tfs.core.clients.versioncontrol.events.GetOperationCompletedEvent,6,minor,0,0,0
7332291,blob,class,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/teamexplorer/link/ITeamExplorerNavigationLink.java,12,com.microsoft.tfs.client.common.ui.teamexplorer.link.ITeamExplorerNavigationLink,2,none,1,0,0
7320330,long method,function,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/dialogs/generic/StringInputDialog.java,57,com.microsoft.tfs.client.common.ui.dialogs.generic.StringInputDialog.StringInputDialog Shell|String|String|String|String,2,none,1,0,0
7325587,blob,class,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.sdk.samples.snippets/src/com/microsoft/tfs/sdk/samples/snippets/FindBuilds.java,14,com.microsoft.tfs.sdk.samples.snippets.FindBuilds,2,none,1,0,0
7332512,long method,function,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.client.common.ui.teambuild/src/com/microsoft/tfs/client/common/ui/teambuild/teamexplorer/sections/TeamExplorerBuildsVNextDefinitionSection.java,247,com.microsoft.tfs.client.common.ui.teambuild.teamexplorer.sections.TeamExplorerBuildsVNextDefinitionSection.BuildDefinitionsLabelProvider#getColumnImage Object|int,2,none,1,0,0
7350370,data class,class,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/workitem/internal/wiqlparse/Scanner.java,9,com.microsoft.tfs.core.clients.workitem.internal.wiqlparse.Scanner,6,minor,0,0,0
7337830,blob,class,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.client.common.ui.teambuild/src/com/microsoft/tfs/client/common/ui/teambuild/teamexplorer/actions/OpenBuildDefinitionVNextAction.java,11,com.microsoft.tfs.client.common.ui.teambuild.teamexplorer.actions.OpenBuildDefinitionVNextAction,2,none,1,0,0
7343807,long method,function,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/controls/wit/FileAttachmentsControl.java,469,com.microsoft.tfs.client.common.ui.controls.wit.FileAttachmentsControl#fillMenuBeforeShow IMenuManager,6,none,0,0,0
7345031,long method,function,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/framework/location/internal/LocationCacheManager.java,399,com.microsoft.tfs.core.clients.framework.location.internal.LocationCacheManager#findServicesByToolID String,4,minor,0,0,0
7330770,data class,class,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.core.ws/generated-src/ms/tfs/versioncontrol/clientservices/_03/_RepositorySoap_LabelItem.java,42,ms.tfs.versioncontrol.clientservices._03._RepositorySoap_LabelItem,6,minor,0,1,1
7341179,data class,class,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.client.eclipse.ui/src/com/microsoft/tfs/client/eclipse/ui/wizard/teamprojectwizard/EclipseTeamProjectWizard.java,31,com.microsoft.tfs.client.eclipse.ui.wizard.teamprojectwizard.EclipseTeamProjectWizard,8,minor,0,0,0
7355862,feature envy,function,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.core.httpclient/src/com/microsoft/tfs/core/httpclient/HttpHost.java,141,com.microsoft.tfs.core.httpclient.HttpHost#clone,2,none,1,0,0
7337628,feature envy,function,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/wit/qe/QueryEditorControl.java,139,com.microsoft.tfs.client.common.ui.wit.qe.QueryEditorControl.getColumnProperties,2,none,1,0,0
7336602,blob,class,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.core.ws/generated-src/ms/sql/reporting/reportingservices/_ParameterFieldReference.java,31,ms.sql.reporting.reportingservices._ParameterFieldReference,6,minor,0,0,0
7301167,blob,class,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.client.common/src/com/microsoft/tfs/client/common/git/json/TfsGitTreeEntriesJson.java,12,com.microsoft.tfs.client.common.git.json.TfsGitTreeEntriesJson,8,minor,0,0,0
7357395,data class,class,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.client.eclipse.ui/src/com/microsoft/tfs/client/eclipse/ui/wizard/importwizard/support/ImportFolderCollection.java,37,com.microsoft.tfs.client.eclipse.ui.wizard.importwizard.support.ImportFolderCollection,2,none,1,0,0
7324624,data class,class,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.core.ws/generated-src/ms/tfs/versioncontrol/clientservices/_03/_Repository4Soap_QueryPendingSetsWithLocalWorkspaces.java,33,ms.tfs.versioncontrol.clientservices._03._Repository4Soap_QueryPendingSetsWithLocalWorkspaces,4,major,0,1,1
7341316,blob,class,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.core.ws/generated-src/ms/ws/_LocationWebServiceSoap_Connect.java,29,ms.ws._LocationWebServiceSoap_Connect,4,minor,0,0,0
7341794,blob,class,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.client.common/src/com/microsoft/tfs/client/common/git/json/TfsGitBranchJson.java,9,com.microsoft.tfs.client.common.git.json.TfsGitBranchJson,6,none,0,0,0
7368005,blob,class,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.client.common.ui.teambuild/src/com/microsoft/tfs/client/common/ui/teambuild/commands/AddRemoveBuildQualitiesCommand.java,17,com.microsoft.tfs.client.common.ui.teambuild.commands.AddRemoveBuildQualitiesCommand,2,none,1,0,0
7320020,feature envy,function,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.client.clc/src/com/microsoft/tfs/client/clc/CLCHTTPClientFactory.java,425,com.microsoft.tfs.client.clc.CLCHTTPClientFactory.CLCHTTPProxyConfiguration.CLCHTTPProxyConfiguration String|int|String|String,2,none,1,0,0
7303656,blob,class,git@github.com:Microsoft/team-explorer-everywhere.git,/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/versioncontrol/ResolutionOptions.java,17,com.microsoft.tfs.core.clients.versioncontrol.ResolutionOptions,10,minor,0,0,0
7165732,blob,class,git@github.com:Microsoft/vso-httpclient-java.git,/Rest/alm-tfs-client/src/main/generated/com/microsoft/alm/teamfoundation/workitemtracking/webapi/models/WorkItemTypeTemplate.java,21,com.microsoft.alm.teamfoundation.workitemtracking.webapi.models.WorkItemTypeTemplate,2,none,1,0,0
7164951,feature envy,function,git@github.com:Microsoft/vso-httpclient-java.git,/Rest/alm-distributedtask-client/src/main/generated/com/microsoft/alm/teamfoundation/distributedtask/webapi/TaskAgentReference.java,74,com.microsoft.alm.teamfoundation.distributedtask.webapi.TaskAgentReference#getId,2,none,1,0,0
7168351,blob,class,git@github.com:Microsoft/vso-httpclient-java.git,/Rest/alm-vss-client/src/main/generated/com/microsoft/alm/visualstudio/services/security/SetAccessControlEntriesInfo.java,22,com.microsoft.alm.visualstudio.services.security.SetAccessControlEntriesInfo,2,none,1,0,0
7172860,long method,function,git@github.com:Microsoft/vso-httpclient-java.git,/Rest/alm-vss-client/src/main/java/com/microsoft/alm/client/model/NameValueCollection.java,15,com.microsoft.alm.client.model.NameValueCollection#addIfNotEmpty String|List<TValue>,2,none,1,0,0
7172582,blob,class,git@github.com:Microsoft/vso-httpclient-java.git,/Rest/alm-releasemanagement-client/src/main/generated/com/microsoft/alm/visualstudio/services/releasemanagement/webapi/ReleaseSettings.java,21,com.microsoft.alm.visualstudio.services.releasemanagement.webapi.ReleaseSettings,2,none,1,0,0
7168092,long method,function,git@github.com:Microsoft/vso-httpclient-java.git,/Rest/alm-vss-client/src/main/generated/com/microsoft/alm/visualstudio/services/profile/client/ProfileHttpClientBase.java,226,com.microsoft.alm.visualstudio.services.profile.client.ProfileHttpClientBase#setProfileAttributes VssJsonCollectionWrapper<List<ProfileAttributeBase<Object>>>|String,2,none,1,0,0
7168076,data class,class,git@github.com:Microsoft/vso-httpclient-java.git,/Rest/alm-tfs-client/src/main/generated/com/microsoft/alm/teamfoundation/core/webapi/types/TeamContext.java,24,com.microsoft.alm.teamfoundation.core.webapi.types.TeamContext,6,minor,0,1,1
9263532,feature envy,function,git@github.com:SAP/SapMachine.git,/src/jdk.internal.vm.compiler/share/classes/org.graalvm.compiler.jtt/src/org/graalvm/compiler/jtt/lang/Class_forName02.java,67,org.graalvm.compiler.jtt.lang.Class_forName02#run2,2,none,1,0,0
9278685,blob,class,git@github.com:SAP/SapMachine.git,/src/java.desktop/share/classes/javax/swing/plaf/multi/MultiSpinnerUI.java,43,javax.swing.plaf.multi.MultiSpinnerUI,6,minor,0,0,0
9303905,feature envy,function,git@github.com:SAP/SapMachine.git,/src/java.base/share/classes/java/util/zip/ZipFile.java,1532,java.util.zip.ZipFile.Source.isMetaName byte[]|int|int,2,none,1,0,0
9377204,long method,function,git@github.com:SAP/SapMachine.git,/src/java.desktop/windows/classes/com/sun/java/swing/plaf/windows/WindowsInternalFrameTitlePane.java,125,com.sun.java.swing.plaf.windows.WindowsInternalFrameTitlePane#paintComponent Graphics,6,minor,0,1,1
9278801,feature envy,function,git@github.com:SAP/SapMachine.git,/src/java.desktop/solaris/classes/sun/font/X11CNS11643.java,55,sun.font.X11CNS11643#newDecoder,2,none,1,0,0
9336399,blob,class,git@github.com:SAP/SapMachine.git,/src/jdk.internal.vm.compiler/share/classes/org.graalvm.compiler.jtt/src/org/graalvm/compiler/jtt/except/BC_saload.java,33,org.graalvm.compiler.jtt.except.BC_saload,2,none,1,0,0
9361156,feature envy,function,git@github.com:SAP/SapMachine.git,/src/java.desktop/share/classes/java/awt/geom/RectangularShape.java,175,java.awt.geom.RectangularShape#getFrame,2,none,1,0,0
9433104,feature envy,function,git@github.com:SAP/SapMachine.git,/src/java.desktop/share/classes/java/awt/Choice.java,682,java.awt.Choice#writeObject ObjectOutputStream,2,none,1,0,0
9431580,data class,class,git@github.com:SAP/SapMachine.git,/src/java.desktop/share/classes/sun/swing/plaf/synth/SynthFileChooserUI.java,176,sun.swing.plaf.synth.SynthFileChooserUI.DelayedSelectionUpdater,2,none,1,0,0
9249980,long method,function,git@github.com:SAP/SapMachine.git,/src/java.base/share/classes/java/util/OptionalDouble.java,313,java.util.OptionalDouble#hashCode,2,none,1,0,0
9388855,data class,class,git@github.com:SAP/SapMachine.git,/src/java.base/share/classes/sun/security/ssl/CertificateRequest.java,148,sun.security.ssl.CertificateRequest.T10CertificateRequestMessage,2,none,1,0,0
9269951,feature envy,function,git@github.com:SAP/SapMachine.git,/src/java.desktop/share/classes/javax/swing/JEditorPane.java,1468,javax.swing.JEditorPane#getScrollableTracksViewportWidth,2,none,1,0,0
9340516,blob,class,git@github.com:SAP/SapMachine.git,/src/jdk.jfr/share/classes/jdk/jfr/internal/consumer/RecordingInput.java,48,jdk.jfr.internal.consumer.RecordingInput.Block,2,none,1,0,0
9409389,blob,class,git@github.com:SAP/SapMachine.git,/src/demo/share/jfc/J2Ddemo/java2d/demos/Transforms/TransformAnim.java,386,java2d.demos.Transforms.TransformAnim.DemoControls,6,minor,0,0,0
9359683,data class,class,git@github.com:SAP/SapMachine.git,/src/java.base/share/classes/java/util/function/Function.java,40,java.util.function.Function,2,none,1,0,0
9421191,blob,class,git@github.com:SAP/SapMachine.git,/src/jdk.internal.vm.compiler/share/classes/org.graalvm.compiler.jtt/src/org/graalvm/compiler/jtt/bytecode/BC_dsub.java,33,org.graalvm.compiler.jtt.bytecode.BC_dsub,2,none,1,0,0
9295458,data class,class,git@github.com:SAP/SapMachine.git,/src/jdk.internal.vm.compiler/share/classes/org.graalvm.compiler.loop/src/org/graalvm/compiler/loop/BasicInductionVariable.java,46,org.graalvm.compiler.loop.BasicInductionVariable,2,none,1,0,0
9376700,long method,function,git@github.com:SAP/SapMachine.git,/src/java.desktop/share/classes/sun/java2d/loops/CustomComponent.java,171,sun.java2d.loops.OpaqueCopyArgbToAny#Blit SurfaceData|SurfaceData|Composite|Region|int|int|int|int|int|int,6,minor,0,0,0
9243860,blob,class,git@github.com:SAP/SapMachine.git,/src/java.management/share/classes/sun/management/counter/perf/PerfStringCounter.java,33,sun.management.counter.perf.PerfStringCounter,2,none,1,0,0
9251958,feature envy,function,git@github.com:SAP/SapMachine.git,/src/java.xml/share/classes/com/sun/org/apache/xerces/internal/impl/xs/AttributePSVImpl.java,185,com.sun.org.apache.xerces.internal.impl.xs.AttributePSVImpl#getErrorCodes,2,none,1,0,0
9290135,blob,class,git@github.com:SAP/SapMachine.git,/src/java.sql/share/classes/java/sql/SQLInvalidAuthorizationSpecException.java,38,java.sql.SQLInvalidAuthorizationSpecException,2,none,1,0,0
9248421,long method,function,git@github.com:SAP/SapMachine.git,/src/java.base/share/classes/jdk/internal/org/objectweb/asm/commons/Remapper.java,266,jdk.internal.org.objectweb.asm.commons.Remapper#createSignatureRemapper SignatureVisitor,2,none,1,0,0
9249537,long method,function,git@github.com:SAP/SapMachine.git,/src/java.base/share/classes/java/util/concurrent/Executors.java,288,java.util.concurrent.Executors.newScheduledThreadPool int,2,none,1,0,0
9224432,long method,function,git@github.com:SAP/SapMachine.git,/src/java.desktop/share/classes/javax/swing/text/DefaultFormatterFactory.java,244,javax.swing.text.DefaultFormatterFactory#setEditFormatter JFormattedTextField.AbstractFormatter,2,none,1,0,0
9352823,long method,function,git@github.com:SAP/SapMachine.git,/src/jdk.hotspot.agent/share/classes/sun/jvm/hotspot/oops/Symbol.java,77,sun.jvm.hotspot.oops.Symbol#getByteAt long,6,none,0,0,0
9243307,data class,class,git@github.com:SAP/SapMachine.git,/src/demo/share/jfc/J2Ddemo/java2d/demos/Paths/FillStroke.java,49,java2d.demos.Paths.FillStroke,1,none,1,0,0
9296213,long method,function,git@github.com:SAP/SapMachine.git,/src/jdk.scripting.nashorn/share/classes/jdk/nashorn/internal/runtime/arrays/UndefinedArrayFilter.java,45,jdk.nashorn.internal.runtime.arrays.UndefinedArrayFilter#copy,2,none,1,0,0
9380244,data class,class,git@github.com:SAP/SapMachine.git,/src/jdk.hotspot.agent/share/classes/sun/jvm/hotspot/debugger/linux/LinuxThread.java,29,sun.jvm.hotspot.debugger.linux.LinuxThread,2,none,1,0,0
9394020,blob,class,git@github.com:SAP/SapMachine.git,/src/java.desktop/share/classes/javax/swing/text/GlyphPainter2.java,51,javax.swing.text.GlyphPainter2,6,minor,0,0,0
9290877,feature envy,function,git@github.com:SAP/SapMachine.git,/src/java.base/share/classes/java/util/LinkedList.java,628,java.util.LinkedList#lastIndexOf Object,2,none,1,0,0
9331054,data class,class,git@github.com:SAP/SapMachine.git,/src/java.xml/share/classes/com/sun/org/apache/bcel/internal/classfile/ConstantInteger.java,36,com.sun.org.apache.bcel.internal.classfile.ConstantInteger,2,none,1,0,0
9221780,data class,class,git@github.com:SAP/SapMachine.git,/src/java.desktop/share/classes/sun/awt/www/content/MultimediaContentHandlers.java,41,sun.awt.www.content.MultimediaContentHandlers,2,none,1,0,0
9402805,blob,class,git@github.com:SAP/SapMachine.git,/src/java.base/share/classes/java/time/zone/ZoneOffsetTransitionRule.java,100,java.time.zone.ZoneOffsetTransitionRule,8,minor,0,0,0
9234588,data class,class,git@github.com:SAP/SapMachine.git,/src/java.base/share/classes/sun/security/ssl/SupportedGroupsExtension.java,904,sun.security.ssl.SupportedGroupsExtension.EESupportedGroupsProducer,2,none,1,0,0
9230800,feature envy,function,git@github.com:SAP/SapMachine.git,/src/jdk.jshell/share/classes/jdk/jshell/execution/ExecutionControlForwarder.java,260,jdk.jshell.execution.ExecutionControlForwarder#commandLoop,2,none,1,0,0
9272415,blob,class,git@github.com:SAP/SapMachine.git,/src/java.desktop/share/classes/com/sun/imageio/plugins/common/StandardMetadataFormat.java,33,com.sun.imageio.plugins.common.StandardMetadataFormat,2,none,1,0,1
9342880,long method,function,git@github.com:SAP/SapMachine.git,/src/java.desktop/macosx/classes/sun/lwawt/macosx/CPlatformEmbeddedFrame.java,148,sun.lwawt.macosx.CPlatformEmbeddedFrame#requestWindowFocus,2,none,1,0,0
9369034,data class,class,git@github.com:SAP/SapMachine.git,/src/jdk.net/macosx/classes/jdk/net/MacOSXSocketOptions.java,32,jdk.net.MacOSXSocketOptions,8,minor,0,0,0
9260596,data class,class,git@github.com:SAP/SapMachine.git,/src/java.xml/share/classes/com/sun/org/apache/xerces/internal/impl/xpath/regex/Op.java,204,com.sun.org.apache.xerces.internal.impl.xpath.regex.Op.ModifierOp,6,minor,0,0,0
9395153,blob,class,git@github.com:SAP/SapMachine.git,/src/java.base/share/classes/java/util/concurrent/Exchanger.java,106,java.util.concurrent.Exchanger,2,none,1,0,0
9414619,long method,function,git@github.com:SAP/SapMachine.git,/src/jdk.scripting.nashorn/share/classes/jdk/nashorn/internal/runtime/CompiledFunction.java,645,jdk.nashorn.internal.runtime.CompiledFunction.relinkComposableInvoker CallSite|CompiledFunction|boolean,2,none,1,0,0
