sample_id,repository,smell,entity_type,path,start_line,end_line,class_name,class_kind,entity_name,entity_start_line,entity_end_line,is_constructor,review_count,is_unanimous,severity_mean,severity_max,severity_min,severity_unanimous,smelly_mean,smelly_max,smelly_min,smelly_unanimous,c_AMW,c_ATFD,c_CBO,c_CLOC,c_DIT,c_LCOM,c_LCOM3,c_MAXCC,c_NOAM,c_NOC,c_NOF,c_NOM,c_NOPA,c_RFC,c_TCC,c_WMC,c_WOC,m_ATFD,m_CC,m_CINT,m_FDP,m_LAA,m_MAXNESTING,m_MLOC,m_NOAV,m_NP
7144407,git@github.com:Microsoft/malmo.git,data class,class,Minecraft/src/main/java/com/microsoft/Malmo/Utils/TCPSocketChannel.java,15,228,TCPSocketChannel,class,TCPSocketChannel,15,228,,6,0,0,1,0,,0,1,0,,2.1176470588235294,2.0,11.0,107.0,0.0,60.0,0.7833333333333333,6.0,4.0,0.0,4.0,16.0,0.0,53.0,0.2222222222222222,36.0,0.6,,,,,,,,,
7144021,git@github.com:Microsoft/malmo.git,data class,class,Minecraft/src/main/java/com/microsoft/Malmo/MissionHandlers/ObservationFromHumanImplementation.java,29,54,MouseObservationEvent,class,MouseObservationEvent,29,54,,6,0,0,1,0,,0,1,0,,1.0,0.0,2.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,,,,,,,,,
7155736,git@github.com:Microsoft/mssql-jdbc.git,long method,function,src/main/java/com/microsoft/sqlserver/jdbc/IOBuffer.java,988,990,ProxyInputStream,class,read,988,990,0,2,1,0,0,0,0,0,0,0,0,2.1666666666666665,0.0,2.0,60.0,1.0,0.0,0.65,5.0,1.0,0.0,2.0,11.0,0.0,29.0,0.4166666666666667,26.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0
7156819,git@github.com:Microsoft/mssql-jdbc.git,feature envy,function,src/main/java/com/microsoft/sqlserver/jdbc/SQLServerDatabaseMetaData.java,1938,1942,SQLServerDatabaseMetaData,class,supportsSubqueriesInQuantifieds,1938,1942,0,2,1,0,0,0,0,0,0,0,0,1.8969072164948453,51.0,33.0,1451.0,0.0,17736.0,1.0021929824561404,13.0,2.0,0.0,114.0,193.0,0.0,360.0,0.018063314711359402,368.0,0.9888888888888889,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0
7155743,git@github.com:Microsoft/mssql-jdbc.git,data class,class,src/main/java/com/microsoft/sqlserver/jdbc/SQLServerSpatialDatatype.java,1932,1947,Segment,class,Segment,1932,1947,,10,0,1,3,0,,1,1,0,,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,,,,,,,,,
7158488,git@github.com:Microsoft/mssql-jdbc.git,feature envy,function,src/main/java/com/microsoft/sqlserver/jdbc/IOBuffer.java,6620,6628,TDSReader,class,readIntBigEndian,6620,6628,0,2,1,0,0,0,0,0,0,0,0,2.9375,42.0,30.0,424.0,0.0,705.0,0.9478260869565218,21.0,5.0,0.0,20.0,47.0,0.0,169.0,1.0,141.0,1.0,2.0,2.0,3.0,1.0,0.5,1.0,6.0,5.0,0.0
7153322,git@github.com:Microsoft/pai.git,blob,class,subprojects/frameworklauncher/yarn/src/main/java/com/microsoft/frameworklauncher/common/web/WebClientOutput.java,20,63,WebClientOutput,class,WebClientOutput,20,63,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,24.0,0.0,2.0,0.75,1.0,4.0,0.0,4.0,5.0,0.0,8.0,0.4,7.0,0.2,,,,,,,,,
7161553,git@github.com:Microsoft/project-rome.git,data class,class,Android/samples/signinhelpers/src/main/java/com/microsoft/connecteddevices/signinhelpers/MSATokenRequest.java,36,204,MSATokenRequest,class,MSATokenRequest,36,204,,8,0,0,2,0,,0,1,0,,4.5,3.0,12.0,95.0,0.0,3.0,1.0,13.0,0.0,0.0,5.0,3.0,0.0,33.0,1.0,18.0,1.0,,,,,,,,,
7161584,git@github.com:Microsoft/project-rome.git,feature envy,function,Android/samples/graphnotificationssample/app/src/main/java/com/microsoft/connecteddevices/graphnotifications/ConnectedDevicesManager.java,197,239,ConnectedDevicesManager,class,setNotificationRegistration,197,239,0,8,0,1,2,0,,1,1,0,,2.5,12.0,23.0,157.0,0.0,19.0,0.7999999999999999,7.0,1.0,0.0,5.0,15.0,0.0,98.0,0.8666666666666667,40.0,0.8571428571428571,5.0,6.0,11.0,4.0,0.375,3.0,21.0,12.0,1.0
7357164,git@github.com:Microsoft/team-explorer-everywhere.git,long method,function,source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/TFSCommonUIClientPlugin.java,288,290,TFSCommonUIClientPlugin,class,sourceControlChanged,288,290,0,2,1,0,0,0,0,0,0,0,0,1.3181818181818181,10.0,24.0,118.0,1.0,178.0,0.9676470588235293,3.0,5.0,0.0,17.0,21.0,0.0,63.0,0.05,29.0,0.8823529411764706,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0
7356682,git@github.com:Microsoft/team-explorer-everywhere.git,feature envy,function,source/com.microsoft.tfs.jni/src/com/microsoft/tfs/jni/internal/negotiate/UnavailableNegotiate.java,33,36,UnavailableNegotiate,class,initialize,33,36,0,2,1,0,0,0,0,0,0,0,0,1.0,0.0,2.0,42.0,0.0,0.0,0.18181818181818182,1.0,7.0,0.0,1.0,12.0,0.0,12.0,0.6818181818181818,12.0,0.4166666666666667,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
7327189,git@github.com:Microsoft/team-explorer-everywhere.git,blob,class,source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/wit/controls/QueryItemTreeControl.java,52,416,QueryItemTreeControl,class,QueryItemTreeControl,52,416,,8,0,1,2,0,,1,1,0,,1.2,4.0,24.0,210.0,1.0,12.0,0.8979591836734694,2.0,1.0,0.0,7.0,8.0,0.0,44.0,0.2,12.0,0.8,,,,,,,,,
7359431,git@github.com:Microsoft/team-explorer-everywhere.git,long method,function,source/com.microsoft.tfs.core.ws/generated-src/ms/tfs/versioncontrol/clientservices/_03/_RepositorySoap_QueryPendingChangesForWorkspaceResponse.java,77,80,_RepositorySoap_QueryPendingChangesForWorkspaceResponse,class,getFailures,77,80,0,2,1,0,0,0,0,0,0,0,0,2.142857142857143,0.0,4.0,53.0,0.0,0.0,0.5,9.0,4.0,0.0,2.0,5.0,0.0,20.0,0.6,15.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
7356708,git@github.com:Microsoft/team-explorer-everywhere.git,data class,class,source/com.microsoft.tfs.core.ws/generated-src/ms/tfs/workitemtracking/configurationsettingsservice/_03/_ConfigurationSettingsServiceSoapService.java,53,439,_ConfigurationSettingsServiceSoapService,class,_ConfigurationSettingsServiceSoapService,53,439,,6,0,2,3,0,,1,1,0,,1.0,5.0,32.0,236.0,2.0,55.0,1.0,1.0,2.0,0.0,2.0,11.0,0.0,24.0,0.0,13.0,0.8181818181818182,,,,,,,,,
7357470,git@github.com:Microsoft/team-explorer-everywhere.git,long method,function,source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/framework/action/keybinding/LegacyActionKeyBindingSupport.java,33,35,LegacyActionKeyBindingSupport,class,LegacyActionKeyBindingSupport,33,35,1,2,1,0,0,0,0,0,0,0,0,1.4,1.0,12.0,36.0,0.0,0.0,0.5,2.0,0.0,0.0,4.0,2.0,0.0,20.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0
7374308,git@github.com:Microsoft/team-explorer-everywhere.git,long method,function,source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/dialogs/connect/CredentialsDialog.java,105,107,CredentialsDialog,class,setAlwaysSavePassword,105,107,0,2,1,0,0,0,0,0,0,0,0,2.4705882352941178,11.0,27.0,205.0,3.0,78.0,0.9238095238095239,18.0,7.0,0.0,21.0,16.0,0.0,139.0,0.07142857142857142,42.0,0.125,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0
7357208,git@github.com:Microsoft/team-explorer-everywhere.git,feature envy,function,source/com.microsoft.tfs.core.httpclient/src/com/microsoft/tfs/core/httpclient/UsernamePasswordCredentials.java,71,80,UsernamePasswordCredentials,class,UsernamePasswordCredentials,71,80,1,2,1,0,0,0,0,0,0,0,0,2.0,2.0,4.0,47.0,1.0,0.0,0.4666666666666667,6.0,1.0,3.0,3.0,6.0,0.0,14.0,0.8666666666666667,14.0,0.8333333333333334,0.0,2.0,0.0,0.0,1.0,1.0,6.0,4.0,2.0
7356604,git@github.com:Microsoft/team-explorer-everywhere.git,feature envy,function,source/com.microsoft.tfs.core/tests/com/microsoft/tfs/core/clients/workitem/internal/rules/WITContextStub.java,47,55,WITContextStub,class,addConstantSet,47,55,0,2,1,0,0,0,0,0,0,0,0,1.0,0.0,7.0,202.0,0.0,7.0,0.8,1.0,3.0,0.0,3.0,6.0,0.0,9.0,0.26666666666666666,6.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,8.0,7.0,6.0
7374084,git@github.com:Microsoft/team-explorer-everywhere.git,long method,function,source/com.microsoft.tfs.client.eclipse/src/com/microsoft/tfs/client/eclipse/project/ProjectCloseListener.java,25,29,ProjectCloseListener,class,ProjectCloseListener,25,29,1,2,1,0,0,0,0,0,0,0,0,5.5,5.0,10.0,35.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,1.0,0.0,21.0,1.0,11.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0
7356984,git@github.com:Microsoft/team-explorer-everywhere.git,long method,function,source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/util/TSWAHyperlinkBuilder.java,518,559,TSWAHyperlinkBuilder,class,formatQueryString,518,559,0,6,0,1,2,0,,1,1,0,,2.3191489361702127,43.0,30.0,497.0,0.0,932.0,0.9630681818181818,11.0,13.0,0.0,8.0,45.0,0.0,149.0,0.02795698924731183,109.0,0.65625,1.0,10.0,6.0,1.0,0.6666666666666666,4.0,27.0,10.0,2.0
7373719,git@github.com:Microsoft/team-explorer-everywhere.git,feature envy,function,source/com.microsoft.tfs.client.eclipse.ui/src/com/microsoft/tfs/client/eclipse/ui/connectionconflict/EclipseUIConnectionConflictHandler.java,229,241,EclipseUIConnectionConflictHandler,class,notifyConflict,229,241,0,2,1,0,0,0,0,0,0,0,0,2.2222222222222223,9.0,13.0,87.0,1.0,36.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,36.0,0.0,20.0,1.0,2.0,1.0,4.0,2.0,0.0,0.0,9.0,3.0,0.0
7341500,git@github.com:Microsoft/team-explorer-everywhere.git,feature envy,function,source/com.microsoft.tfs.core.httpclient/src/com/microsoft/tfs/core/httpclient/HttpURL.java,539,542,HttpURL,class,getRawScheme,539,542,0,2,1,0,0,0,0,0,0,0,0,2.6,7.0,3.0,281.0,1.0,319.0,1.008,13.0,12.0,1.0,5.0,26.0,0.0,95.0,0.003952569169960474,117.0,0.4782608695652174,0.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
7322270,git@github.com:Microsoft/team-explorer-everywhere.git,data class,class,source/com.microsoft.tfs.util/src/com/microsoft/tfs/util/valid/IValidationMessage.java,30,55,IValidationMessage,interface,IValidationMessage,30,55,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,2.0,4.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,,,,,,,,,
7344807,git@github.com:Microsoft/team-explorer-everywhere.git,feature envy,function,source/com.microsoft.tfs.core.ws/generated-src/ms/tfs/workitemtracking/clientservices/_03/_ClientService3Soap_SyncExternalStructures.java,44,48,_ClientService3Soap_SyncExternalStructures,class,_ClientService3Soap_SyncExternalStructures,44,48,1,2,1,0,0,0,0,0,0,0,0,1.0,0.0,2.0,21.0,0.0,0.0,-0.0,1.0,2.0,0.0,1.0,3.0,0.0,9.0,1.0,5.0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0
7353142,git@github.com:Microsoft/team-explorer-everywhere.git,long method,function,source/com.microsoft.tfs.core.ws/generated-src/ms/sql/reporting/reportingservices/_ScheduleDefinition.java,257,260,_ScheduleDefinition,class,getMonthlyDOWRecurrence,257,260,0,2,1,0,0,0,0,0,0,0,0,1.8333333333333333,0.0,12.0,132.0,1.0,48.0,0.8,10.0,13.0,0.0,7.0,16.0,0.0,47.0,0.3,33.0,0.1875,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
7372800,git@github.com:Microsoft/team-explorer-everywhere.git,blob,class,source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/persistence/LockMode.java,15,36,LockMode,class,LockMode,15,36,,8,0,1,3,0,,1,1,0,,1.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,
7308975,git@github.com:Microsoft/team-explorer-everywhere.git,blob,class,source/com.microsoft.tfs.core.ws/generated-src/ms/tfs/services/authorization/_03/_AuthorizationServiceSoap_GetObjectClass.java,31,75,_AuthorizationServiceSoap_GetObjectClass,class,_AuthorizationServiceSoap_GetObjectClass,31,75,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,2.0,21.0,0.0,0.0,-0.0,1.0,2.0,0.0,1.0,3.0,0.0,9.0,1.0,5.0,0.3333333333333333,,,,,,,,,
7324520,git@github.com:Microsoft/team-explorer-everywhere.git,blob,class,source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/workitem/form/WIFormSplitter.java,11,18,WIFormSplitter,interface,WIFormSplitter,11,18,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,
7349490,git@github.com:Microsoft/team-explorer-everywhere.git,data class,class,source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/controls/vc/WorkspaceToolbarPulldownAction.java,270,286,SwitchToWorkspaceAction,class,SwitchToWorkspaceAction,270,286,,2,1,0,0,0,0,0,0,0,0,1.0,1.0,2.0,10.0,1.0,0.0,-0.0,1.0,1.0,0.0,1.0,2.0,0.0,6.0,1.0,3.0,0.5,,,,,,,,,
7323707,git@github.com:Microsoft/team-explorer-everywhere.git,feature envy,function,source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/dialogs/vc/candidates/RestoreAction.java,55,66,RestoreAction,class,isVisible,55,66,0,6,0,0,1,0,,0,1,0,,2.25,4.0,8.0,29.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,17.0,0.0,9.0,1.0,2.0,3.0,5.0,2.0,0.0,2.0,6.0,5.0,1.0
7358328,git@github.com:Microsoft/team-explorer-everywhere.git,long method,function,source/com.microsoft.tfs.core/tests/com/microsoft/tfs/core/clients/versioncontrol/sparsetree/SparseTreeTests.java,715,731,SparseTreeTests,class,test20,715,731,0,2,1,0,0,0,0,0,0,0,0,1.2222222222222223,6.0,9.0,647.0,1.0,351.0,0.0,6.0,0.0,0.0,0.0,27.0,0.0,52.0,0.0,33.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,12.0,5.0,0.0
7313745,git@github.com:Microsoft/team-explorer-everywhere.git,long method,function,source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/dialogs/vc/PromoteCandidateChangesDialog.java,89,91,PromoteCandidateChangesDialog,class,getTable,89,91,0,2,1,0,0,0,0,0,0,0,0,2.2222222222222223,18.0,33.0,116.0,3.0,0.0,0.8131868131868132,8.0,3.0,0.0,13.0,8.0,0.0,78.0,0.6666666666666666,20.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
7322217,git@github.com:Microsoft/team-explorer-everywhere.git,data class,class,source/com.microsoft.tfs.core.ws/generated-src/ms/sql/reporting/reportingservices/_ReportingService2005Soap_ValidateExtensionSettings.java,32,107,_ReportingService2005Soap_ValidateExtensionSettings,class,_ReportingService2005Soap_ValidateExtensionSettings,32,107,,9,0,1,2,0,,1,1,0,,1.2857142857142858,0.0,3.0,36.0,0.0,0.0,0.5,3.0,4.0,0.0,2.0,5.0,0.0,14.0,0.6,9.0,0.2,,,,,,,,,
7362051,git@github.com:Microsoft/team-explorer-everywhere.git,blob,class,source/com.microsoft.tfs.jni/src/com/microsoft/tfs/jni/appleforked/stream/AppleSingleDecoderStream.java,15,37,AppleSingleDecoderStream,class,AppleSingleDecoderStream,15,37,,2,1,0,0,0,0,0,0,0,0,1.0,1.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,,,,,,,,,
7306229,git@github.com:Microsoft/team-explorer-everywhere.git,long method,function,source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/build/internal/soapextensions/BuildController.java,317,325,BuildController,class,setServiceHost,317,325,0,2,1,0,0,0,0,0,0,0,0,1.6,69.0,20.0,294.0,1.0,1113.0,0.9319727891156462,9.0,30.0,0.0,6.0,50.0,0.0,243.0,0.04521276595744681,88.0,0.375,1.0,2.0,3.0,1.0,0.5,1.0,6.0,3.0,1.0
7363484,git@github.com:Microsoft/team-explorer-everywhere.git,blob,class,source/com.microsoft.tfs.core.ws/generated-src/ms/tfs/workitemtracking/clientservices/_03/_ClientService4Soap_GetMetadataEx2.java,32,107,_ClientService4Soap_GetMetadataEx2,class,_ClientService4Soap_GetMetadataEx2,32,107,,2,1,0,0,0,0,0,0,0,0,1.2857142857142858,0.0,3.0,36.0,0.0,0.0,0.5,3.0,4.0,0.0,2.0,5.0,0.0,14.0,0.6,9.0,0.2,,,,,,,,,
7302347,git@github.com:Microsoft/team-explorer-everywhere.git,blob,class,source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/framework/dialog/BaseDialog.java,981,987,FirstPaintListener,class,FirstPaintListener,981,987,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,,,,,,,,,
7349010,git@github.com:Microsoft/team-explorer-everywhere.git,long method,function,source/com.microsoft.tfs.jni/src/com/microsoft/tfs/jni/internal/ntlm/NativeNTLM.java,150,162,NativeNTLM,class,getErrorMessage,150,162,0,2,1,0,0,0,0,0,0,0,0,2.0,3.0,9.0,101.0,0.0,78.0,0.0,3.0,1.0,0.0,0.0,13.0,0.0,35.0,0.0,28.0,0.9230769230769231,2.0,2.0,6.0,2.0,0.0,2.0,10.0,4.0,1.0
7337150,git@github.com:Microsoft/team-explorer-everywhere.git,long method,function,source/com.microsoft.tfs.core.ws/generated-src/ms/sql/reporting/reportingservices/_ReportingService2005SoapService.java,1659,1696,_ReportingService2005SoapService,class,listJobs,1659,1696,0,2,1,0,0,0,0,0,0,0,0,1.0,46.0,257.0,2760.0,2.0,5460.0,1.0,1.0,2.0,0.0,2.0,105.0,0.0,144.0,0.0,107.0,0.9809523809523809,1.0,1.0,4.0,1.0,0.0,0.0,24.0,4.0,0.0
7301073,git@github.com:Microsoft/team-explorer-everywhere.git,feature envy,function,source/com.microsoft.tfs.client.common/src/com/microsoft/tfs/client/common/commands/helpers/NonFatalErrorHelper.java,56,62,NonFatalErrorHelper,class,NonFatalErrorHelper,56,62,1,2,1,0,0,0,0,0,0,0,0,1.2,2.0,6.0,45.0,0.0,30.0,0.975,2.0,5.0,0.0,5.0,9.0,0.0,25.0,0.10714285714285714,12.0,0.5,1.0,1.0,4.0,1.0,0.6666666666666666,0.0,4.0,4.0,1.0
7355243,git@github.com:Microsoft/team-explorer-everywhere.git,long method,function,source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/controls/teamexplorer/TeamExplorerControl.java,607,647,ProjectsMenuListener,class,createAction,607,647,0,4,0,2,2,1,,1,1,1,,4.75,11.0,13.0,66.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,40.0,1.0,19.0,1.0,7.0,7.0,13.0,5.0,0.0,2.0,26.0,14.0,2.0
7356691,git@github.com:Microsoft/team-explorer-everywhere.git,blob,class,source/com.microsoft.tfs.client.clc/src/com/microsoft/tfs/client/clc/vc/commands/CommandShelvesets.java,34,171,CommandShelvesets,class,CommandShelvesets,34,171,,6,0,1,2,0,,1,1,0,,5.25,13.0,16.0,86.0,2.0,3.0,1.0,18.0,0.0,0.0,2.0,3.0,0.0,46.0,0.0,21.0,1.0,,,,,,,,,
7323687,git@github.com:Microsoft/team-explorer-everywhere.git,data class,class,source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/versioncontrol/events/GetOperationCompletedEvent.java,17,48,GetOperationCompletedEvent,class,GetOperationCompletedEvent,17,48,,6,0,1,2,0,,1,1,0,,1.0,1.0,6.0,16.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,5.0,0.0,3.0,0.0,,,,,,,,,
7332291,git@github.com:Microsoft/team-explorer-everywhere.git,blob,class,source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/teamexplorer/link/ITeamExplorerNavigationLink.java,12,22,ITeamExplorerNavigationLink,interface,ITeamExplorerNavigationLink,12,22,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,4.0,8.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.3333333333333333,,,,,,,,,
7320330,git@github.com:Microsoft/team-explorer-everywhere.git,long method,function,source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/dialogs/generic/StringInputDialog.java,57,73,StringInputDialog,class,StringInputDialog,57,73,1,2,1,0,0,0,0,0,0,0,0,1.8888888888888888,2.0,14.0,75.0,2.0,14.0,0.8571428571428571,6.0,4.0,0.0,8.0,8.0,0.0,45.0,0.16666666666666666,17.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,11.0,8.0,5.0
7325587,git@github.com:Microsoft/team-explorer-everywhere.git,blob,class,source/com.microsoft.tfs.sdk.samples.snippets/src/com/microsoft/tfs/sdk/samples/snippets/FindBuilds.java,14,46,FindBuilds,class,FindBuilds,14,46,,2,1,0,0,0,0,0,0,0,0,1.5,12.0,8.0,22.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,21.0,1.0,3.0,1.0,,,,,,,,,
7332512,git@github.com:Microsoft/team-explorer-everywhere.git,long method,function,source/com.microsoft.tfs.client.common.ui.teambuild/src/com/microsoft/tfs/client/common/ui/teambuild/teamexplorer/sections/TeamExplorerBuildsVNextDefinitionSection.java,247,255,BuildDefinitionsLabelProvider,class,getColumnImage,247,255,0,2,1,0,0,0,0,0,0,0,0,3.0,0.0,4.0,13.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,6.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,6.0,3.0,2.0
7350370,git@github.com:Microsoft/team-explorer-everywhere.git,data class,class,source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/workitem/internal/wiqlparse/Scanner.java,9,514,Scanner,class,Scanner,9,514,,6,0,1,3,0,,1,1,0,,5.041666666666667,96.0,22.0,341.0,0.0,143.0,0.7272727272727273,16.0,0.0,0.0,2.0,23.0,0.0,185.0,0.0,121.0,1.0,,,,,,,,,
7337830,git@github.com:Microsoft/team-explorer-everywhere.git,blob,class,source/com.microsoft.tfs.client.common.ui.teambuild/src/com/microsoft/tfs/client/common/ui/teambuild/teamexplorer/actions/OpenBuildDefinitionVNextAction.java,11,24,OpenBuildDefinitionVNextAction,class,OpenBuildDefinitionVNextAction,11,24,,2,1,0,0,0,0,0,0,0,0,2.0,0.0,4.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,,,,,,,,,
7343807,git@github.com:Microsoft/team-explorer-everywhere.git,long method,function,source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/controls/wit/FileAttachmentsControl.java,469,486,FileAttachmentsControl,class,fillMenuBeforeShow,469,486,0,6,0,0,2,0,,0,1,0,,2.526315789473684,19.0,33.0,278.0,2.0,145.0,0.9243697478991597,9.0,2.0,0.0,14.0,18.0,0.0,115.0,1.0,48.0,1.0,2.0,2.0,2.0,1.0,0.7777777777777778,1.0,13.0,11.0,1.0
7345031,git@github.com:Microsoft/team-explorer-everywhere.git,long method,function,source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/framework/location/internal/LocationCacheManager.java,399,431,LocationCacheManager,class,findServicesByToolID,399,431,0,4,0,1,1,0,,1,1,0,,3.740740740740741,32.0,14.0,350.0,0.0,43.0,0.856,15.0,3.0,0.0,15.0,26.0,0.0,153.0,0.6666666666666666,101.0,0.8125,1.0,7.0,8.0,1.0,0.6666666666666666,4.0,15.0,8.0,1.0
7330770,git@github.com:Microsoft/team-explorer-everywhere.git,data class,class,source/com.microsoft.tfs.core.ws/generated-src/ms/tfs/versioncontrol/clientservices/_03/_RepositorySoap_LabelItem.java,42,176,_RepositorySoap_LabelItem,class,_RepositorySoap_LabelItem,42,176,,6,0,1,2,0,,1,1,0,,1.3076923076923077,0.0,6.0,70.0,0.0,25.0,0.8,4.0,9.0,0.0,5.0,11.0,0.0,25.0,0.2727272727272727,17.0,0.18181818181818182,,,,,,,,,
7341179,git@github.com:Microsoft/team-explorer-everywhere.git,data class,class,source/com.microsoft.tfs.client.eclipse.ui/src/com/microsoft/tfs/client/eclipse/ui/wizard/teamprojectwizard/EclipseTeamProjectWizard.java,31,196,EclipseTeamProjectWizard,class,EclipseTeamProjectWizard,31,196,,8,0,1,2,0,,1,1,0,,3.0,8.0,19.0,82.0,5.0,21.0,1.1111111111111112,12.0,3.0,0.0,3.0,7.0,0.0,50.0,0.0,24.0,0.4,,,,,,,,,
7355862,git@github.com:Microsoft/team-explorer-everywhere.git,feature envy,function,source/com.microsoft.tfs.core.httpclient/src/com/microsoft/tfs/core/httpclient/HttpHost.java,141,146,HttpHost,class,clone,141,146,0,2,1,0,0,0,0,0,0,0,0,1.6428571428571428,8.0,6.0,76.0,0.0,0.0,0.5,6.0,3.0,1.0,3.0,9.0,0.0,37.0,0.42857142857142855,23.0,0.625,0.0,1.0,2.0,0.0,1.0,0.0,5.0,1.0,0.0
7337628,git@github.com:Microsoft/team-explorer-everywhere.git,feature envy,function,source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/wit/qe/QueryEditorControl.java,139,145,QueryEditorControl,class,getColumnProperties,139,145,0,2,1,0,0,0,0,0,0,0,0,3.1923076923076925,37.0,60.0,593.0,1.0,222.0,0.9802083333333332,12.0,4.0,0.0,40.0,25.0,0.0,283.0,0.05555555555555555,83.0,0.6,1.0,2.0,3.0,1.0,0.5,1.0,5.0,4.0,0.0
7336602,git@github.com:Microsoft/team-explorer-everywhere.git,blob,class,source/com.microsoft.tfs.core.ws/generated-src/ms/sql/reporting/reportingservices/_ParameterFieldReference.java,31,137,_ParameterFieldReference,class,_ParameterFieldReference,31,137,,6,0,1,1,0,,1,1,0,,1.5,0.0,5.0,54.0,1.0,0.0,0.4,5.0,4.0,0.0,2.0,6.0,0.0,21.0,0.7333333333333333,12.0,0.3333333333333333,,,,,,,,,
